sku,url,price,identifier,name
059,http://www.scentiments.com/Product/SkuInfo.aspx?id=91861,39.99,,Jivago 24K for men 3.4 oz spray TESTER  by Iliana Jivago
10855,http://www.scentiments.com/Product/SkuInfo.aspx?id=100082,27.99,,Jivago 24K for men 3.4 oz After Shave spray by Iliana Jivago
11157,http://www.scentiments.com/Product/SkuInfo.aspx?id=100493,28.25,,Jivago 24K for men 1.7 oz spray by Iliana Jivago
257,http://www.scentiments.com/Product/SkuInfo.aspx?id=93187,47.91,,Jivago 24K for men 3.4 oz spray by Iliana Jivago
5632,http://www.scentiments.com/Product/SkuInfo.aspx?id=95690,31.96,,Dunhill FRESH 1.7 oz spray by Alfred Dunhill
5739,http://www.scentiments.com/Product/SkuInfo.aspx?id=95746,46.52,,Dunhill FRESH 3.4 oz spray by Alfred Dunhill
0061,http://www.scentiments.com/Product/SkuInfo.aspx?id=91526,31.65,,Dunhill FRESH 3.4 oz spray TESTER by Alfred Dunhill
10088,http://www.scentiments.com/Product/SkuInfo.aspx?id=99024,12.99,,Dunhill Fresh Mini 3 Piece set for men by Alfred Dunhill.
0063,http://www.scentiments.com/Product/SkuInfo.aspx?id=91527,22.56,,Alfred Sung 1.7 oz EDT spray for Women by Alfred Sung
1185,http://www.scentiments.com/Product/SkuInfo.aspx?id=92235,22.63,,Alfred Sung 3.4 oz EDT spray TESTER for Women by Alfred Sung
5002,http://www.scentiments.com/Product/SkuInfo.aspx?id=95242,10.99,,Alfred Sung 4 ml EDT MINI for Women by Alfred Sung
185,http://www.scentiments.com/Product/SkuInfo.aspx?id=92635,30.48,,Alfred Sung 3.4 oz EDT spray for Women by Alfred Sung
1494,http://www.scentiments.com/Product/SkuInfo.aspx?id=92455,18.22,,Alfred Sung 6.8 oz Body Lotion for Women by Alfred Sung
4159,http://www.scentiments.com/Product/SkuInfo.aspx?id=94399,34.99,,Alfred Sung 3 Piece set for Women by Alfred Sung
3117,http://www.scentiments.com/Product/SkuInfo.aspx?id=93586,25.76,,Alfred Sung 6.8 oz Body Cream for Women by Alfred Sung
7788,http://www.scentiments.com/Product/SkuInfo.aspx?id=96795,18.99,,Alfred Sung 1 oz EDT spray for Women by Alfred Sung
11838,http://www.scentiments.com/Product/SkuInfo.aspx?id=101240,36.42,,Kouros Tattoo 3.3 oz Energizing spray TESTER for Men by Yves Saint Laurent
064,http://www.scentiments.com/Product/SkuInfo.aspx?id=91887,47.99,,Kouros 3.3 oz spray TESTER for men by Yves Saint Laurent
065,http://www.scentiments.com/Product/SkuInfo.aspx?id=91889,58.72,,Kouros 3.3 oz Aftershave for Men by Yves Saint Laurent
066,http://www.scentiments.com/Product/SkuInfo.aspx?id=91893,47.38,,Kouros 1.7 oz spray for Men by Yves Saint Laurent
067,http://www.scentiments.com/Product/SkuInfo.aspx?id=91897,69.88,,Kouros 3.3 oz spray for men by Yves Saint Laurent
10814,http://www.scentiments.com/Product/SkuInfo.aspx?id=100036,45.02,,Kouros Tattoo 3.3 oz Energizing spray for Men by Yves Saint Laurent
10975,http://www.scentiments.com/Product/SkuInfo.aspx?id=100219,41.99,,Pasha 1.6 oz spray for Men by Cartier
068,http://www.scentiments.com/Product/SkuInfo.aspx?id=91900,58.72,,Pasha 3.3 oz spray TESTER for men by Cartier
069,http://www.scentiments.com/Product/SkuInfo.aspx?id=91902,67.47,,Pasha 3.3 oz spray for men by Cartier
071,http://www.scentiments.com/Product/SkuInfo.aspx?id=91906,27.99,,Paul Sebastian 3 Piece set for men by Paul Sebastian
0070,http://www.scentiments.com/Product/SkuInfo.aspx?id=91532,13.52,,Paul Sebastian 4 oz After Shave Balm for men by Paul Sebastian
0072,http://www.scentiments.com/Product/SkuInfo.aspx?id=91534,23.37,,Paul Sebastian 4 oz spray for men by Paul Sebastian
1070,http://www.scentiments.com/Product/SkuInfo.aspx?id=92124,14.84,,Paul Sebastian 2.5 oz Deodorant Stick for men by Paul Sebastian
1071,http://www.scentiments.com/Product/SkuInfo.aspx?id=92125,15.17,,Paul Sebastian 4 oz After Shave  for men by Paul Sebastian
1072,http://www.scentiments.com/Product/SkuInfo.aspx?id=92126,16.83,,Paul Sebastian 4 oz spray TESTER for men by Paul Sebastian
1074,http://www.scentiments.com/Product/SkuInfo.aspx?id=92128,28.62,,Paul Sebastian 8 oz splash for men  by Paul Sebastian
14337,http://www.scentiments.com/Product/SkuInfo.aspx?id=102412,15.99,,Paul Sebastian 15 ml Mini Spray for Men by Paul Sebastian
8752,http://www.scentiments.com/Product/SkuInfo.aspx?id=97677,19.11,,Paul Sebastian 4 oz after shave Unboxed for men by Paul Sebastian
0074,http://www.scentiments.com/Product/SkuInfo.aspx?id=91535,12.91,,Celine Dion 6.7 oz Body Lotion for Women by Celine Dion
270307,http://www.scentiments.com/Product/SkuInfo.aspx?id=102602,27.28,,CELINE DION CHIC 3.4 spray for women by Celine Dion
2707,http://www.scentiments.com/Product/SkuInfo.aspx?id=93272,27.06,,CELINE DION 3.4 spray for women by Celine Dion
2710,http://www.scentiments.com/Product/SkuInfo.aspx?id=93275,19.26,,CELINE DION 1.7 oz spray for women by Celine Dion
4441,http://www.scentiments.com/Product/SkuInfo.aspx?id=94631,17.43,,Celine Dion 3.4 oz spray TESTER by Celine Dion
0075,http://www.scentiments.com/Product/SkuInfo.aspx?id=91536,25.46,,Perry Ellis PORTFOLIO for men 3.4 oz spray by Perry Ellis
5101,http://www.scentiments.com/Product/SkuInfo.aspx?id=95350,13.99,,Michael Kors for men 5 ml mini by Michael Kors
2481,http://www.scentiments.com/Product/SkuInfo.aspx?id=93104,23.04,,Michael Kors 5 oz after shave balm for men by Michael Kors
1961,http://www.scentiments.com/Product/SkuInfo.aspx?id=92725,40.11,,Michael Kors for men 4.2 oz spray TESTER  by Michael Kors
1966,http://www.scentiments.com/Product/SkuInfo.aspx?id=92728,41.41,,Michael Kors for men 4.2 oz spray by Michael Kors
1968,http://www.scentiments.com/Product/SkuInfo.aspx?id=92730,32.99,,Michael Kors for men 2.5 oz spray by Michael Kors
4105,http://www.scentiments.com/Product/SkuInfo.aspx?id=94346,57.21,,Stella 3.3 oz EDP spray TESTER for women by Stella McCartney.
4643,http://www.scentiments.com/Product/SkuInfo.aspx?id=94852,79.33,,Stella 3.3 oz EDP spray for women by Stella McCartney.
4687,http://www.scentiments.com/Product/SkuInfo.aspx?id=94897,61.42,,Stella 1.6 oz EDP spray for women by Stella McCartney.
0077,http://www.scentiments.com/Product/SkuInfo.aspx?id=91538,26.61,,Stella 6.6 oz Soft Body Milk  for women by Stella McCartney.
11321,http://www.scentiments.com/Product/SkuInfo.aspx?id=100678,75.50,,Stella Velvet Edition 3.3 oz EDP spray for women by Stella McCartney
0078,http://www.scentiments.com/Product/SkuInfo.aspx?id=91539,41.80,,WISH 2.5 oz spray for women by Chopard
1711,http://www.scentiments.com/Product/SkuInfo.aspx?id=92564,31.22,,WISH 2.5 oz spray TESTER for women by Chopard
1712,http://www.scentiments.com/Product/SkuInfo.aspx?id=92565,29.56,,WISH 1.7 oz spray for women by Chopard
7447,http://www.scentiments.com/Product/SkuInfo.aspx?id=96480,84.00,,Polo 8oz Spray  for Men by Ralph Lauren
0079,http://www.scentiments.com/Product/SkuInfo.aspx?id=91540,71.66,,Polo 4 oz spray for men by Ralph Lauren
080,http://www.scentiments.com/Product/SkuInfo.aspx?id=91944,45.19,,Polo 4 oz after shave Unboxed for men by Ralph Lauren
081,http://www.scentiments.com/Product/SkuInfo.aspx?id=91952,61.61,,Polo 2 oz spray for men by Ralph Lauren
079,http://www.scentiments.com/Product/SkuInfo.aspx?id=91936,68.02,,Polo 4oz spray TESTER for men by Ralph Lauren
13023,http://www.scentiments.com/Product/SkuInfo.aspx?id=101356,26.25,,Polo 2.1 oz Deodorant Stick for men by Ralph Lauren
9878,http://www.scentiments.com/Product/SkuInfo.aspx?id=98181,46.83,,Polo 4 oz after shave for men by Ralph Lauren
8140,http://www.scentiments.com/Product/SkuInfo.aspx?id=97173,59.30,,PRADA 2.7 oz EDP Rechargeable spray TESTER by Prada
8151,http://www.scentiments.com/Product/SkuInfo.aspx?id=97182,47.99,,Prada 2.7 oz Refill for Women by Prada
14314,http://www.scentiments.com/Product/SkuInfo.aspx?id=102386,21.55,,PRADA 6.7 oz UNBOXED Body Lotion by Prada
0082,http://www.scentiments.com/Product/SkuInfo.aspx?id=91544,18.81,,PRADA 6.7 oz Body Lotion by Prada
7347,http://www.scentiments.com/Product/SkuInfo.aspx?id=96365,39.99,,PRADA 1 oz EDP classic spray by Prada
